trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.001, 'e': 0.8514774432500848}",25,0,-104.17386520633036,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
554,False,"{'a': 0.001, 'e': 0.8509526263673333}",20,0,-112.42764218408061,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
555,False,"{'a': 0.001, 'e': 0.8504269585320262}",25,0,-82.78381232886267,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
556,False,"{'a': 0.001, 'e': 0.8499004402698315}",20,0,-58.78424788454435,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
557,False,"{'a': 0.001, 'e': 0.8493730721072673}",25,0,-40.554397827742086,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
558,False,"{'a': 0.001, 'e': 0.8488448545717019}",25,0,-63.926125116594974,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
559,False,"{'a': 0.001, 'e': 0.8483157881913526}",30,0,-98.29860668155479,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
560,False,"{'a': 0.001, 'e': 0.8477858734952858}",20,10,11.142002788660163,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.001, 'e': 0.8472551110134161}",20,10,-5.463227823733776,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
562,False,"{'a': 0.001, 'e': 0.846723501276506}",25,0,-104.60515850323475,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
563,False,"{'a': 0.001, 'e': 0.8461910448161652}",25,0,-14.553153792833296,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
564,False,"{'a': 0.001, 'e': 0.8456577421648502}",30,12,-139.04774638329835,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 3}",1
565,False,"{'a': 0.001, 'e': 0.8451235938558634}",20,0,-81.57759645893606,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
566,False,"{'a': 0.001, 'e': 0.8445886004233532}",25,0,-155.35630880640383,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
567,False,"{'a': 0.001, 'e': 0.844052762402313}",20,0,-121.95687438173604,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
568,False,"{'a': 0.001, 'e': 0.8435160803285807}",20,0,-66.00968193176755,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
569,False,"{'a': 0.001, 'e': 0.8429785547388383}",30,12,-112.13465557602784,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 2}",1
570,False,"{'a': 0.001, 'e': 0.8424401861706114}",20,0,-102.02713172311546,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
571,False,"{'a': 0.001, 'e': 0.8419009751622687}",30,10,-57.175931038390225,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
572,False,"{'a': 0.001, 'e': 0.841360922253021}",30,5,-142.60073885686361,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",1
573,False,"{'a': 0.001, 'e': 0.840820027982921}",20,8,-33.28291377697963,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
574,False,"{'a': 0.001, 'e': 0.8402782928928632}",20,10,-59.93405725116544,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
575,False,"{'a': 0.001, 'e': 0.8397357175245824}",20,0,-99.09053964620783,"{0: 9, 1: 6, 2: 4, 3: 0, 4: 1}",0
576,False,"{'a': 0.001, 'e': 0.8391923024206541}",25,0,-106.41625579935913,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
577,False,"{'a': 0.001, 'e': 0.8386480481244933}",25,0,-142.23983456610816,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
578,False,"{'a': 0.001, 'e': 0.8381029551803544}",20,0,-133.31788826120416,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
579,False,"{'a': 0.001, 'e': 0.8375570241333301}",30,0,-91.83393023098076,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
580,False,"{'a': 0.001, 'e': 0.8370102555293514}",30,11,-57.496395355088794,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
581,False,"{'a': 0.001, 'e': 0.8364626499151869}",25,0,-49.74331614865246,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
582,False,"{'a': 0.001, 'e': 0.8359142078384423}",20,5,-41.20843730966491,"{0: 8, 1: 3, 2: 4, 3: 0, 4: 0}",1
583,False,"{'a': 0.001, 'e': 0.8353649298475595}",20,0,-48.720894294327834,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
584,False,"{'a': 0.001, 'e': 0.8348148164918164}",20,0,-54.764189142697994,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
585,False,"{'a': 0.001, 'e': 0.8342638683213264}",20,6,-98.67180100638477,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 2}",1
586,False,"{'a': 0.001, 'e': 0.8337120858870376}",20,0,-88.39341919771725,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
587,False,"{'a': 0.001, 'e': 0.8331594697407324}",20,0,-40.23214270288245,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
588,False,"{'a': 0.001, 'e': 0.8326060204350269}",25,6,-102.41146345495427,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 2}",1
589,False,"{'a': 0.001, 'e': 0.8320517385233703}",20,0,-101.27410547325408,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
590,False,"{'a': 0.001, 'e': 0.8314966245600446}",20,0,-45.41355813480391,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
591,False,"{'a': 0.001, 'e': 0.8309406791001636}",30,0,-238.66163472071273,"{0: 13, 1: 4, 2: 9, 3: 1, 4: 3}",0
592,False,"{'a': 0.001, 'e': 0.8303839026996727}",20,0,-80.28089259781785,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
593,False,"{'a': 0.001, 'e': 0.8298262959153483}",30,0,-134.46676545722045,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 3}",0
594,False,"{'a': 0.001, 'e': 0.8292678593047971}",20,0,-97.29035717265384,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
595,False,"{'a': 0.001, 'e': 0.8287085934264558}",20,0,-122.86171801851951,"{0: 8, 1: 5, 2: 5, 3: 1, 4: 1}",0
596,False,"{'a': 0.001, 'e': 0.8281484988395901}",20,0,-128.63015366813212,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
597,False,"{'a': 0.001, 'e': 0.8275875761042946}",20,10,-48.41303457021417,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
598,False,"{'a': 0.001, 'e': 0.8270258257814919}",25,0,-119.01999947431118,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
599,False,"{'a': 0.001, 'e': 0.8264632484329323}",25,9,-5.71043403752579,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.001, 'e': 0.8258998446211931}",20,0,-12.480466885654685,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
601,False,"{'a': 0.001, 'e': 0.8253356149096783}",30,0,-181.33184762608124,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 3}",0
602,False,"{'a': 0.001, 'e': 0.8247705598626173}",30,14,-6.040557585784594,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
603,False,"{'a': 0.001, 'e': 0.8242046800450651}",20,0,-17.195262399915585,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
604,False,"{'a': 0.001, 'e': 0.8236379760229016}",30,2,-40.453614147044505,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 1}",1
605,False,"{'a': 0.001, 'e': 0.8230704483628307}",20,5,-15.671830227282573,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
606,False,"{'a': 0.001, 'e': 0.82250209763238}",20,14,-75.58698342185968,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 2}",1
607,False,"{'a': 0.001, 'e': 0.8219329243999002}",20,0,-72.3281049967553,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
608,False,"{'a': 0.001, 'e': 0.8213629292345646}",25,0,-37.3619922335535,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
609,False,"{'a': 0.001, 'e': 0.8207921127063681}",30,0,-27.223947523624034,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
610,False,"{'a': 0.001, 'e': 0.8202204753861273}",30,22,6.274089640672387,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
611,False,"{'a': 0.001, 'e': 0.8196480178454795}",20,0,-112.36037515216778,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
612,False,"{'a': 0.001, 'e': 0.8190747406568822}",20,0,-88.6826052969079,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
613,False,"{'a': 0.001, 'e': 0.8185006443936125}",20,1,-16.201787159151504,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
614,False,"{'a': 0.001, 'e': 0.8179257296297665}",25,7,-36.77920089703927,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
615,False,"{'a': 0.001, 'e': 0.8173499969402591}",25,7,0.40277727087777127,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
616,False,"{'a': 0.001, 'e': 0.8167734469008229}",35,15,-55.5355883570079,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
617,False,"{'a': 0.001, 'e': 0.8161960800880078}",30,0,-106.05735809014297,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
618,False,"{'a': 0.001, 'e': 0.8156178970791806}",20,1,-87.16418716074301,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 1}",1
619,False,"{'a': 0.001, 'e': 0.8150388984525244}",25,17,-10.855473809924366,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.001, 'e': 0.8144590847870377}",20,9,3.4536696598974235,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.001, 'e': 0.8138784566625339}",25,0,-100.84009931860463,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
622,False,"{'a': 0.001, 'e': 0.8132970146596414}",20,0,-40.117699356620584,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
623,False,"{'a': 0.001, 'e': 0.812714759359802}",25,2,-80.24950452793915,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 1}",1
624,False,"{'a': 0.001, 'e': 0.812131691345271}",20,5,-17.39876355575953,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
625,False,"{'a': 0.001, 'e': 0.8115478111991162}",20,0,-79.17690676565178,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
626,False,"{'a': 0.001, 'e': 0.8109631195052179}",25,0,-41.78149408421548,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
627,False,"{'a': 0.001, 'e': 0.8103776168482677}",30,8,12.604581992565532,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
628,False,"{'a': 0.001, 'e': 0.8097913038137682}",20,16,8.78701081647617,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.001, 'e': 0.8092041809880323}",30,0,-140.56186222743844,"{0: 17, 1: 6, 2: 5, 3: 0, 4: 2}",0
630,False,"{'a': 0.001, 'e': 0.8086162489581828}",25,0,-225.0818769793919,"{0: 13, 1: 0, 2: 8, 3: 0, 4: 4}",0
631,False,"{'a': 0.001, 'e': 0.8080275083121519}",30,0,-107.59328154086255,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
632,False,"{'a': 0.001, 'e': 0.8074379596386799}",30,0,-117.40409313678877,"{0: 21, 1: 4, 2: 2, 3: 1, 4: 2}",0
633,False,"{'a': 0.001, 'e': 0.8068476035273155}",30,6,-159.05666407386596,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 3}",1
634,False,"{'a': 0.001, 'e': 0.806256440568415}",30,16,-24.767026091124624,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
635,False,"{'a': 0.001, 'e': 0.805664471353141}",20,0,-25.397504340308302,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
636,False,"{'a': 0.001, 'e': 0.8050716964734628}",30,14,10.008383738503563,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
637,False,"{'a': 0.001, 'e': 0.8044781165221552}",20,4,-117.20863536672516,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 3}",1
638,False,"{'a': 0.001, 'e': 0.8038837320927981}",25,16,-36.32448220280164,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
639,False,"{'a': 0.001, 'e': 0.8032885437797759}",30,0,-73.93851614996066,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",1
640,False,"{'a': 0.001, 'e': 0.802692552178277}",25,8,-14.867467738344033,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
641,False,"{'a': 0.001, 'e': 0.8020957578842927}",25,13,-24.952084007473026,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
642,False,"{'a': 0.001, 'e': 0.8014981614946173}",20,0,-138.7307016847175,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
643,False,"{'a': 0.001, 'e': 0.8008997636068472}",25,8,-1.46234259424923,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
644,False,"{'a': 0.001, 'e': 0.8003005648193803}",30,0,-254.91057053605016,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 5}",0
645,False,"{'a': 0.001, 'e': 0.7997005657314152}",20,2,-98.61171703159701,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 1}",1
646,False,"{'a': 0.001, 'e': 0.7990997669429512}",20,0,-39.43587852337704,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
647,False,"{'a': 0.001, 'e': 0.7984981690547867}",20,0,-32.56887214319851,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
648,False,"{'a': 0.001, 'e': 0.7978957726685196}",20,3,-37.01569083415539,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
649,False,"{'a': 0.001, 'e': 0.7972925783865464}",20,0,-89.3802498092798,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
650,False,"{'a': 0.001, 'e': 0.7966885868120613}",20,14,0.27216572657819427,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.001, 'e': 0.7960837985490558}",20,0,-269.3766263255241,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 6}",0
652,False,"{'a': 0.001, 'e': 0.795478214202318}",25,0,-56.98896933745907,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
653,False,"{'a': 0.001, 'e': 0.7948718343774324}",30,0,-104.83625618459256,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
654,False,"{'a': 0.001, 'e': 0.7942646596807786}",35,25,14.147718948571255,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.001, 'e': 0.7936566907195313}",30,13,-9.777873506819482,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
656,False,"{'a': 0.001, 'e': 0.7930479281016595}",20,0,-94.34978012272104,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
657,False,"{'a': 0.001, 'e': 0.7924383724359255}",20,14,5.43031712320839,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.001, 'e': 0.7918280243318853}",25,7,-62.855523170886094,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
659,False,"{'a': 0.001, 'e': 0.7912168843998867}",20,1,-18.27152027012832,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
660,False,"{'a': 0.001, 'e': 0.7906049532510695}",25,0,-64.65962893824747,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
661,False,"{'a': 0.001, 'e': 0.7899922314973651}",25,0,-139.86574505210285,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
662,False,"{'a': 0.001, 'e': 0.789378719751495}",20,0,-181.4578095401971,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 4}",0
663,False,"{'a': 0.001, 'e': 0.7887644186269709}",20,5,-58.18656186530341,"{0: 8, 1: 0, 2: 7, 3: 0, 4: 0}",1
664,False,"{'a': 0.001, 'e': 0.7881493287380938}",20,0,-50.662992666379026,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
665,False,"{'a': 0.001, 'e': 0.7875334506999537}",25,11,-31.9898231554267,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
666,False,"{'a': 0.001, 'e': 0.7869167851284287}",20,0,-133.420136007605,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
667,False,"{'a': 0.001, 'e': 0.786299332640184}",25,0,-121.2735414710873,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
668,False,"{'a': 0.001, 'e': 0.7856810938526722}",25,0,-90.44021362057018,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
669,False,"{'a': 0.001, 'e': 0.785062069384132}",30,16,-17.262999115660197,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
670,False,"{'a': 0.001, 'e': 0.7844422598535878}",30,0,-138.49389664070543,"{0: 20, 1: 5, 2: 2, 3: 0, 4: 3}",0
671,False,"{'a': 0.001, 'e': 0.7838216658808492}",25,0,-79.68773488379853,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
672,False,"{'a': 0.001, 'e': 0.7832002880865101}",25,0,-132.27455402532541,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
673,False,"{'a': 0.001, 'e': 0.7825781270919481}",20,0,-80.54189087188904,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
674,False,"{'a': 0.001, 'e': 0.7819551835193241}",25,7,-64.53881472142966,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
675,False,"{'a': 0.001, 'e': 0.781331457991582}",25,0,-107.12887951923112,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
676,False,"{'a': 0.001, 'e': 0.7807069511324468}",20,5,-82.10913242628007,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
677,False,"{'a': 0.001, 'e': 0.7800816635664256}",25,0,-105.4926525573027,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
678,False,"{'a': 0.001, 'e': 0.7794555959188059}",25,0,-145.22480288903648,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
679,False,"{'a': 0.001, 'e': 0.7788287488156552}",20,0,-22.386504943155206,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
680,False,"{'a': 0.001, 'e': 0.7782011228838206}",20,0,-79.78337521195603,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
681,False,"{'a': 0.001, 'e': 0.7775727187509279}",20,0,-32.59875064202559,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
682,False,"{'a': 0.001, 'e': 0.7769435370453813}",25,0,-50.74096324412556,"{0: 18, 1: 6, 2: 0, 3: 0, 4: 1}",0
683,False,"{'a': 0.001, 'e': 0.7763135783963624}",25,19,9.38498957076186,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.001, 'e': 0.7756828434338298}",25,0,-157.14618664699157,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
685,False,"{'a': 0.001, 'e': 0.7750513327885183}",25,0,-118.12261331144184,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
686,False,"{'a': 0.001, 'e': 0.7744190470919388}",20,0,-40.606184701712564,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
687,False,"{'a': 0.001, 'e': 0.7737859869763766}",25,0,-92.52038481824123,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
688,False,"{'a': 0.001, 'e': 0.7731521530748919}",20,0,-122.09583096492014,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
689,False,"{'a': 0.001, 'e': 0.7725175460213186}",30,6,-40.70208569702615,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 0}",1
690,False,"{'a': 0.001, 'e': 0.7718821664502636}",35,2,-30.177231533112057,"{0: 26, 1: 2, 2: 5, 3: 0, 4: 0}",1
691,False,"{'a': 0.001, 'e': 0.7712460149971065}",20,0,-41.18732214666057,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
692,False,"{'a': 0.001, 'e': 0.7706090922979988}",25,6,-62.860812078033895,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
693,False,"{'a': 0.001, 'e': 0.7699713989898629}",35,14,-99.50951943806004,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 1}",1
694,False,"{'a': 0.001, 'e': 0.7693329357103922}",30,0,-39.27207884983543,"{0: 20, 1: 6, 2: 4, 3: 0, 4: 0}",0
695,False,"{'a': 0.001, 'e': 0.7686937030980499}",25,0,-94.22150728511203,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
696,False,"{'a': 0.001, 'e': 0.7680537017920684}",20,0,-132.977822080774,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
697,False,"{'a': 0.001, 'e': 0.7674129324324493}",25,0,-13.47950949824719,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
698,False,"{'a': 0.001, 'e': 0.7667713956599618}",25,0,-101.29013711534319,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
699,False,"{'a': 0.001, 'e': 0.7661290921161423}",20,0,-118.45512737385359,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
700,False,"{'a': 0.001, 'e': 0.7654860224432947}",25,0,-89.4295535949144,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
701,False,"{'a': 0.001, 'e': 0.7648421872844884}",25,0,-65.92353847540875,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
702,False,"{'a': 0.001, 'e': 0.7641975872835586}",20,0,-35.61217626319778,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
703,False,"{'a': 0.001, 'e': 0.7635522230851051}",20,13,8.62103490188708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.001, 'e': 0.7629060953344922}",25,0,-71.0548883440933,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
705,False,"{'a': 0.001, 'e': 0.7622592046778476}",20,8,-2.892453304439906,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
706,False,"{'a': 0.001, 'e': 0.7616115517620617}",20,6,-24.9012257489726,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
707,False,"{'a': 0.001, 'e': 0.7609631372347876}",20,0,-169.4208952703035,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
708,False,"{'a': 0.001, 'e': 0.7603139617444397}",25,0,-77.74642263283872,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
709,False,"{'a': 0.001, 'e': 0.7596640259401933}",20,0,-58.15769584512834,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",1
710,False,"{'a': 0.001, 'e': 0.7590133304719844}",30,16,14.298096624223733,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.001, 'e': 0.7583618759905082}",25,0,-108.08909233349263,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
712,False,"{'a': 0.001, 'e': 0.7577096631472192}",25,0,-72.15012086366563,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
713,False,"{'a': 0.001, 'e': 0.7570566925943303}",30,15,-24.625154793500744,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
714,False,"{'a': 0.001, 'e': 0.7564029649848117}",20,9,17.895477208405183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.001, 'e': 0.7557484809723913}",20,0,-108.24012056705398,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
716,False,"{'a': 0.001, 'e': 0.7550932412115529}",20,9,-36.5299896010833,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
717,False,"{'a': 0.001, 'e': 0.7544372463575362}",25,0,-77.99535939222166,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
718,False,"{'a': 0.001, 'e': 0.753780497066336}",30,0,-62.646164697642995,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
719,False,"{'a': 0.001, 'e': 0.7531229939947015}",30,6,-76.72813518058688,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 1}",1
720,False,"{'a': 0.001, 'e': 0.7524647378001358}",25,11,-9.809492980034964,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
721,False,"{'a': 0.001, 'e': 0.7518057291408949}",20,0,-65.76366837549863,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
722,False,"{'a': 0.001, 'e': 0.7511459686759877}",30,15,-47.57863937074664,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 0}",1
723,False,"{'a': 0.001, 'e': 0.7504854570651743}",25,13,-33.8537340403378,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
724,False,"{'a': 0.001, 'e': 0.7498241949689665}",20,0,-33.93744486612384,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
725,False,"{'a': 0.001, 'e': 0.7491621830486261}",25,0,-41.50887609027956,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
726,False,"{'a': 0.001, 'e': 0.7484994219661651}",20,0,-42.23988895155722,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
727,False,"{'a': 0.001, 'e': 0.7478359123843445}",25,0,-2.8029613606156265,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
728,False,"{'a': 0.001, 'e': 0.7471716549666739}",20,0,-79.67822997413613,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
729,False,"{'a': 0.001, 'e': 0.7465066503774105}",30,2,-107.83734363905732,"{0: 18, 1: 0, 2: 9, 3: 0, 4: 1}",1
730,False,"{'a': 0.001, 'e': 0.745840899281559}",25,8,-67.90368563617022,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 1}",1
731,False,"{'a': 0.001, 'e': 0.7451744023448704}",25,2,0.6599199741177819,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
732,False,"{'a': 0.001, 'e': 0.7445071602338416}",20,0,-103.99543153000675,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
733,False,"{'a': 0.001, 'e': 0.7438391736157144}",30,11,-135.6060654643438,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 3}",1
734,False,"{'a': 0.001, 'e': 0.7431704431584757}",25,0,-34.69512677312057,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
735,False,"{'a': 0.001, 'e': 0.7425009695308558}",20,6,-2.0726234770001017,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.001, 'e': 0.7418307534023282}",20,4,-7.3265144766160155,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
